Feature_id	Mean_decrease_in_accuracy	Standard_deviation
OTU2180	5.52631578947368e-05	NA
OTU403	5.51470588235294e-05	NA
OTU1238	5.45454545454545e-05	NA
OTU1209	5.26315789473684e-05	NA
OTU1474	5.26315789473684e-05	NA
OTU1813	5.26315789473684e-05	NA
OTU1934	5.26315789473684e-05	NA
OTU234	5.26315789473684e-05	NA
OTU643	5.26315789473684e-05	NA
OTU1077	5e-05	NA
OTU1125	5e-05	NA
OTU1282	5e-05	NA
OTU1444	5e-05	NA
OTU1658	5e-05	NA
OTU1859	5e-05	NA
OTU1893	5e-05	NA
OTU1991	5e-05	NA
OTU2032	5e-05	NA
OTU2083	5e-05	NA
OTU272	5e-05	NA
OTU293	5e-05	NA
OTU381	5e-05	NA
OTU630	5e-05	NA
OTU693	5e-05	NA
OTU780	5e-05	NA
OTU997	5e-05	NA
OTU63	4.95953322040279e-05	NA
OTU677	4.94870755319672e-05	NA
OTU1740	4.89481278954963e-05	NA
OTU1704	4.76659155444995e-05	NA
OTU1287	4.76190476190476e-05	NA
OTU1387	4.76190476190476e-05	NA
OTU1888	4.76190476190476e-05	NA
OTU2026	4.76190476190476e-05	NA
OTU744	4.76190476190476e-05	NA
OTU834	4.76190476190476e-05	NA
OTU225	4.73684210526316e-05	NA
OTU1743	4.66812812081354e-05	NA
OTU1041	4.54545454545455e-05	NA
OTU1187	4.54545454545455e-05	NA
OTU13	4.54545454545455e-05	NA
OTU303	4.54545454545455e-05	NA
OTU352	4.54545454545455e-05	NA
OTU38	4.54545454545455e-05	NA
OTU923	4.54545454545455e-05	NA
OTU1706	4.52380952380952e-05	NA
OTU151	4.34782608695652e-05	NA
OTU1885	4.34782608695652e-05	NA
OTU1920	4.34782608695652e-05	NA
OTU891	4.34782608695652e-05	NA
OTU1720	4.16666666666667e-05	NA
OTU1972	4.16666666666667e-05	NA
OTU426	3.97243107769424e-05	NA
OTU956	3.87955182072829e-05	NA
OTU520	3.82775119617225e-05	NA
OTU459	3.69565217391304e-05	NA
OTU1341	3.4324942791762e-05	NA
OTU416	2.73684210526316e-05	NA
OTU1521	2.5e-05	NA
OTU849	2.15646067039256e-05	NA
OTU725	2.12320574162679e-05	NA
OTU1909	1.76328502415459e-05	NA
OTU1109	1.61047429858845e-05	NA
OTU204	1.48809523809524e-05	NA
OTU932	1.34920634920635e-05	NA
OTU1664	1.32798962453021e-05	NA
OTU717	1.25e-05	NA
OTU1326	1.15384615384615e-05	NA
OTU789	9.86842105263158e-06	NA
OTU2126	9.34153565732512e-06	NA
OTU1951	8.93280632411067e-06	NA
OTU1944	7.17703349282296e-06	NA
OTU102	6.19195046439629e-06	NA
OTU2135	5.55555555555555e-06	NA
OTU77	5.35714285714284e-06	NA
OTU1671	4.76190476190477e-06	NA
OTU2068	4.54545454545455e-06	NA
OTU2037	2.63157894736842e-06	NA
OTU1	0	NA
OTU100	0	NA
OTU1001	0	NA
OTU1003	0	NA
OTU1004	0	NA
OTU1008	0	NA
OTU1009	0	NA
OTU1012	0	NA
OTU1013	0	NA
OTU1014	0	NA
OTU1016	0	NA
OTU1017	0	NA
OTU1018	0	NA
OTU1019	0	NA
OTU1020	0	NA
OTU1021	0	NA
OTU1022	0	NA
OTU1025	0	NA
OTU1026	0	NA
OTU1027	0	NA
OTU1030	0	NA
OTU1031	0	NA
OTU1032	0	NA
OTU1033	0	NA
OTU1035	0	NA
OTU1037	0	NA
OTU1038	0	NA
OTU104	0	NA
OTU1040	0	NA
OTU1044	0	NA
OTU1047	0	NA
OTU1048	0	NA
OTU1050	0	NA
OTU1053	0	NA
OTU1054	0	NA
OTU1056	0	NA
OTU1057	0	NA
OTU1058	0	NA
OTU1059	0	NA
OTU1060	0	NA
OTU1061	0	NA
OTU1062	0	NA
OTU1063	0	NA
OTU1064	0	NA
OTU1068	0	NA
OTU107	0	NA
OTU1070	0	NA
OTU1071	0	NA
OTU1072	0	NA
OTU1074	0	NA
OTU1075	0	NA
OTU1076	0	NA
OTU1080	0	NA
OTU1082	0	NA
OTU1083	0	NA
OTU1084	0	NA
OTU1086	0	NA
OTU1088	0	NA
OTU1089	0	NA
OTU1090	0	NA
OTU1094	0	NA
OTU1095	0	NA
OTU1096	0	NA
OTU1097	0	NA
OTU1099	0	NA
OTU1100	0	NA
OTU1101	0	NA
OTU1102	0	NA
OTU1104	0	NA
OTU1106	0	NA
OTU1107	0	NA
OTU1108	0	NA
OTU111	0	NA
OTU1111	0	NA
OTU1112	0	NA
OTU1114	0	NA
OTU1116	0	NA
OTU1117	0	NA
OTU1118	0	NA
OTU1119	0	NA
OTU1120	0	NA
OTU1121	0	NA
OTU1123	0	NA
OTU1129	0	NA
OTU113	0	NA
OTU1130	0	NA
OTU1132	0	NA
OTU1133	0	NA
OTU1134	0	NA
OTU1136	0	NA
OTU1140	0	NA
OTU1142	0	NA
OTU1143	0	NA
OTU1144	0	NA
OTU1145	0	NA
OTU1146	0	NA
OTU1148	0	NA
OTU1150	0	NA
OTU1151	0	NA
OTU1152	0	NA
OTU1154	0	NA
OTU1157	0	NA
OTU1159	0	NA
OTU116	0	NA
OTU1160	0	NA
OTU1161	0	NA
OTU1162	0	NA
OTU1163	0	NA
OTU1164	0	NA
OTU1166	0	NA
OTU1169	0	NA
OTU1170	0	NA
OTU1171	0	NA
OTU1172	0	NA
OTU1173	0	NA
OTU1174	0	NA
OTU1176	0	NA
OTU1178	0	NA
OTU1179	0	NA
OTU1180	0	NA
OTU1182	0	NA
OTU1183	0	NA
OTU1185	0	NA
OTU1186	0	NA
OTU1188	0	NA
OTU1189	0	NA
OTU1191	0	NA
OTU1193	0	NA
OTU1195	0	NA
OTU1198	0	NA
OTU1199	0	NA
OTU12	0	NA
OTU120	0	NA
OTU1202	0	NA
OTU1203	0	NA
OTU1204	0	NA
OTU1206	0	NA
OTU121	0	NA
OTU1210	0	NA
OTU1211	0	NA
OTU1212	0	NA
OTU1213	0	NA
OTU1214	0	NA
OTU1215	0	NA
OTU1217	0	NA
OTU1219	0	NA
OTU122	0	NA
OTU1220	0	NA
OTU1221	0	NA
OTU1223	0	NA
OTU1225	0	NA
OTU1227	0	NA
OTU1228	0	NA
OTU1229	0	NA
OTU123	0	NA
OTU1231	0	NA
OTU1232	0	NA
OTU1233	0	NA
OTU1234	0	NA
OTU1235	0	NA
OTU1236	0	NA
OTU1237	0	NA
OTU1241	0	NA
OTU1242	0	NA
OTU1243	0	NA
OTU1244	0	NA
OTU1246	0	NA
OTU1247	0	NA
OTU1248	0	NA
OTU1250	0	NA
OTU1253	0	NA
OTU1254	0	NA
OTU1256	0	NA
OTU1257	0	NA
OTU1259	0	NA
OTU1260	0	NA
OTU1261	0	NA
OTU1262	0	NA
OTU1263	0	NA
OTU1264	0	NA
OTU1265	0	NA
OTU1267	0	NA
OTU1268	0	NA
OTU1269	0	NA
OTU1270	0	NA
OTU1272	0	NA
OTU1274	0	NA
OTU1275	0	NA
OTU1278	0	NA
OTU1279	0	NA
OTU128	0	NA
OTU1280	0	NA
OTU1281	0	NA
OTU1283	0	NA
OTU1284	0	NA
OTU1285	0	NA
OTU1288	0	NA
OTU1289	0	NA
OTU129	0	NA
OTU1294	0	NA
OTU1298	0	NA
OTU1300	0	NA
OTU1301	0	NA
OTU1303	0	NA
OTU1307	0	NA
OTU1308	0	NA
OTU1309	0	NA
OTU1310	0	NA
OTU1313	0	NA
OTU1314	0	NA
OTU1316	0	NA
OTU1321	0	NA
OTU1322	0	NA
OTU1324	0	NA
OTU1325	0	NA
OTU1327	0	NA
OTU1329	0	NA
OTU133	0	NA
OTU1330	0	NA
OTU1332	0	NA
OTU1333	0	NA
OTU1335	0	NA
OTU1336	0	NA
OTU1338	0	NA
OTU134	0	NA
OTU1343	0	NA
OTU1344	0	NA
OTU1345	0	NA
OTU1346	0	NA
OTU1348	0	NA
OTU1349	0	NA
OTU135	0	NA
OTU1350	0	NA
OTU1353	0	NA
OTU1355	0	NA
OTU1356	0	NA
OTU1357	0	NA
OTU1359	0	NA
OTU1361	0	NA
OTU1363	0	NA
OTU1364	0	NA
OTU1366	0	NA
OTU1368	0	NA
OTU137	0	NA
OTU1370	0	NA
OTU1371	0	NA
OTU1374	0	NA
OTU1376	0	NA
OTU1378	0	NA
OTU138	0	NA
OTU1381	0	NA
OTU1382	0	NA
OTU1385	0	NA
OTU1386	0	NA
OTU1394	0	NA
OTU1396	0	NA
OTU1397	0	NA
OTU1398	0	NA
OTU14	0	NA
OTU1400	0	NA
OTU1401	0	NA
OTU1402	0	NA
OTU1403	0	NA
OTU1404	0	NA
OTU1405	0	NA
OTU1406	0	NA
OTU1407	0	NA
OTU1411	0	NA
OTU1412	0	NA
OTU1413	0	NA
OTU1414	0	NA
OTU1415	0	NA
OTU1416	0	NA
OTU1417	0	NA
OTU1418	0	NA
OTU1422	0	NA
OTU1423	0	NA
OTU1424	0	NA
OTU1425	0	NA
OTU1427	0	NA
OTU143	0	NA
OTU1430	0	NA
OTU1433	0	NA
OTU1436	0	NA
OTU1439	0	NA
OTU144	0	NA
OTU1447	0	NA
OTU1449	0	NA
OTU1450	0	NA
OTU1451	0	NA
OTU1454	0	NA
OTU1455	0	NA
OTU1457	0	NA
OTU1459	0	NA
OTU146	0	NA
OTU1460	0	NA
OTU1463	0	NA
OTU1464	0	NA
OTU1465	0	NA
OTU1468	0	NA
OTU1469	0	NA
OTU147	0	NA
OTU1470	0	NA
OTU1472	0	NA
OTU1475	0	NA
OTU1477	0	NA
OTU1479	0	NA
OTU1480	0	NA
OTU1481	0	NA
OTU1486	0	NA
OTU1488	0	NA
OTU1489	0	NA
OTU149	0	NA
OTU1494	0	NA
OTU1497	0	NA
OTU1500	0	NA
OTU1501	0	NA
OTU1503	0	NA
OTU1505	0	NA
OTU1507	0	NA
OTU1510	0	NA
OTU1513	0	NA
OTU1515	0	NA
OTU1516	0	NA
OTU1517	0	NA
OTU1518	0	NA
OTU1519	0	NA
OTU152	0	NA
OTU1523	0	NA
OTU1524	0	NA
OTU1525	0	NA
OTU1526	0	NA
OTU1527	0	NA
OTU1528	0	NA
OTU153	0	NA
OTU1530	0	NA
OTU1531	0	NA
OTU1540	0	NA
OTU1541	0	NA
OTU1542	0	NA
OTU1544	0	NA
OTU1545	0	NA
OTU1547	0	NA
OTU155	0	NA
OTU1550	0	NA
OTU1551	0	NA
OTU1553	0	NA
OTU1555	0	NA
OTU1556	0	NA
OTU1557	0	NA
OTU1559	0	NA
OTU156	0	NA
OTU1561	0	NA
OTU1566	0	NA
OTU1567	0	NA
OTU1568	0	NA
OTU1569	0	NA
OTU1570	0	NA
OTU1573	0	NA
OTU1574	0	NA
OTU1575	0	NA
OTU1577	0	NA
OTU1578	0	NA
OTU158	0	NA
OTU1581	0	NA
OTU1582	0	NA
OTU1583	0	NA
OTU1585	0	NA
OTU1586	0	NA
OTU1587	0	NA
OTU1589	0	NA
OTU159	0	NA
OTU1590	0	NA
OTU1591	0	NA
OTU1593	0	NA
OTU1594	0	NA
OTU1597	0	NA
OTU1599	0	NA
OTU160	0	NA
OTU1601	0	NA
OTU1602	0	NA
OTU1604	0	NA
OTU1607	0	NA
OTU1608	0	NA
OTU1609	0	NA
OTU1611	0	NA
OTU1612	0	NA
OTU1613	0	NA
OTU1614	0	NA
OTU1617	0	NA
OTU1618	0	NA
OTU1619	0	NA
OTU162	0	NA
OTU1621	0	NA
OTU1622	0	NA
OTU1623	0	NA
OTU1625	0	NA
OTU1626	0	NA
OTU1627	0	NA
OTU1628	0	NA
OTU163	0	NA
OTU1630	0	NA
OTU1631	0	NA
OTU1633	0	NA
OTU1635	0	NA
OTU1636	0	NA
OTU1637	0	NA
OTU1638	0	NA
OTU1640	0	NA
OTU1641	0	NA
OTU1642	0	NA
OTU1643	0	NA
OTU1645	0	NA
OTU1646	0	NA
OTU1649	0	NA
OTU1650	0	NA
OTU1651	0	NA
OTU1652	0	NA
OTU1654	0	NA
OTU1655	0	NA
OTU1656	0	NA
OTU1657	0	NA
OTU166	0	NA
OTU1661	0	NA
OTU1662	0	NA
OTU1663	0	NA
OTU1665	0	NA
OTU167	0	NA
OTU1670	0	NA
OTU1673	0	NA
OTU1675	0	NA
OTU1676	0	NA
OTU1677	0	NA
OTU1678	0	NA
OTU1679	0	NA
OTU168	0	NA
OTU1680	0	NA
OTU1681	0	NA
OTU1688	0	NA
OTU169	0	NA
OTU1690	0	NA
OTU1692	0	NA
OTU1693	0	NA
OTU1694	0	NA
OTU1695	0	NA
OTU1696	0	NA
OTU1697	0	NA
OTU1698	0	NA
OTU1699	0	NA
OTU1700	0	NA
OTU1701	0	NA
OTU1702	0	NA
OTU1703	0	NA
OTU1705	0	NA
OTU1707	0	NA
OTU171	0	NA
OTU1711	0	NA
OTU1712	0	NA
OTU1713	0	NA
OTU1717	0	NA
OTU1719	0	NA
OTU1722	0	NA
OTU1723	0	NA
OTU1726	0	NA
OTU1727	0	NA
OTU1728	0	NA
OTU173	0	NA
OTU1730	0	NA
OTU1732	0	NA
OTU1733	0	NA
OTU1736	0	NA
OTU1738	0	NA
OTU174	0	NA
OTU1741	0	NA
OTU1744	0	NA
OTU1747	0	NA
OTU175	0	NA
OTU1750	0	NA
OTU1752	0	NA
OTU1753	0	NA
OTU1758	0	NA
OTU1759	0	NA
OTU176	0	NA
OTU1762	0	NA
OTU1763	0	NA
OTU1764	0	NA
OTU1766	0	NA
OTU1767	0	NA
OTU1768	0	NA
OTU1771	0	NA
OTU1772	0	NA
OTU1775	0	NA
OTU1776	0	NA
OTU1780	0	NA
OTU1781	0	NA
OTU1783	0	NA
OTU1784	0	NA
OTU1789	0	NA
OTU179	0	NA
OTU1790	0	NA
OTU1793	0	NA
OTU1794	0	NA
OTU1795	0	NA
OTU1796	0	NA
OTU1797	0	NA
OTU1798	0	NA
OTU1799	0	NA
OTU18	0	NA
OTU1800	0	NA
OTU1801	0	NA
OTU1807	0	NA
OTU1808	0	NA
OTU1809	0	NA
OTU181	0	NA
OTU1810	0	NA
OTU1812	0	NA
OTU1814	0	NA
OTU1817	0	NA
OTU1818	0	NA
OTU1819	0	NA
OTU182	0	NA
OTU1820	0	NA
OTU1821	0	NA
OTU1825	0	NA
OTU1827	0	NA
OTU1828	0	NA
OTU1829	0	NA
OTU183	0	NA
OTU1830	0	NA
OTU1831	0	NA
OTU1832	0	NA
OTU1835	0	NA
OTU1836	0	NA
OTU1839	0	NA
OTU1840	0	NA
OTU1841	0	NA
OTU1843	0	NA
OTU1844	0	NA
OTU1845	0	NA
OTU1847	0	NA
OTU1849	0	NA
OTU1851	0	NA
OTU1852	0	NA
OTU1853	0	NA
OTU1858	0	NA
OTU186	0	NA
OTU1860	0	NA
OTU1863	0	NA
OTU1864	0	NA
OTU1866	0	NA
OTU1869	0	NA
OTU1870	0	NA
OTU1871	0	NA
OTU1872	0	NA
OTU1873	0	NA
OTU1875	0	NA
OTU1876	0	NA
OTU1877	0	NA
OTU1878	0	NA
OTU188	0	NA
OTU1880	0	NA
OTU1886	0	NA
OTU1887	0	NA
OTU1889	0	NA
OTU1895	0	NA
OTU1896	0	NA
OTU1898	0	NA
OTU19	0	NA
OTU190	0	NA
OTU1900	0	NA
OTU1902	0	NA
OTU1904	0	NA
OTU1908	0	NA
OTU191	0	NA
OTU1912	0	NA
OTU1913	0	NA
OTU1914	0	NA
OTU1915	0	NA
OTU1916	0	NA
OTU1917	0	NA
OTU1918	0	NA
OTU1919	0	NA
OTU1922	0	NA
OTU1923	0	NA
OTU1924	0	NA
OTU1925	0	NA
OTU1927	0	NA
OTU193	0	NA
OTU1930	0	NA
OTU1931	0	NA
OTU1932	0	NA
OTU1933	0	NA
OTU1935	0	NA
OTU1936	0	NA
OTU1939	0	NA
OTU194	0	NA
OTU1941	0	NA
OTU1943	0	NA
OTU1945	0	NA
OTU1946	0	NA
OTU1947	0	NA
OTU1948	0	NA
OTU195	0	NA
OTU1950	0	NA
OTU1952	0	NA
OTU1953	0	NA
OTU1954	0	NA
OTU1955	0	NA
OTU1956	0	NA
OTU1957	0	NA
OTU1958	0	NA
OTU1959	0	NA
OTU196	0	NA
OTU1961	0	NA
OTU1962	0	NA
OTU1963	0	NA
OTU1964	0	NA
OTU1965	0	NA
OTU1967	0	NA
OTU1969	0	NA
OTU197	0	NA
OTU1970	0	NA
OTU1971	0	NA
OTU1974	0	NA
OTU1975	0	NA
OTU1977	0	NA
OTU1978	0	NA
OTU1980	0	NA
OTU1982	0	NA
OTU1983	0	NA
OTU1984	0	NA
OTU1987	0	NA
OTU1988	0	NA
OTU1992	0	NA
OTU1995	0	NA
OTU1998	0	NA
OTU20	0	NA
OTU200	0	NA
OTU2003	0	NA
OTU2004	0	NA
OTU2006	0	NA
OTU2007	0	NA
OTU2008	0	NA
OTU201	0	NA
OTU2012	0	NA
OTU2014	0	NA
OTU2015	0	NA
OTU2016	0	NA
OTU2017	0	NA
OTU2018	0	NA
OTU2019	0	NA
OTU202	0	NA
OTU2020	0	NA
OTU2021	0	NA
OTU2022	0	NA
OTU2023	0	NA
OTU2024	0	NA
OTU2027	0	NA
OTU2028	0	NA
OTU2030	0	NA
OTU2034	0	NA
OTU2035	0	NA
OTU2038	0	NA
OTU2041	0	NA
OTU2042	0	NA
OTU2045	0	NA
OTU2046	0	NA
OTU2048	0	NA
OTU2049	0	NA
OTU205	0	NA
OTU2050	0	NA
OTU2055	0	NA
OTU2056	0	NA
OTU2057	0	NA
OTU2058	0	NA
OTU206	0	NA
OTU2061	0	NA
OTU2063	0	NA
OTU2064	0	NA
OTU2065	0	NA
OTU2066	0	NA
OTU2067	0	NA
OTU2069	0	NA
OTU2070	0	NA
OTU2071	0	NA
OTU2072	0	NA
OTU2073	0	NA
OTU2074	0	NA
OTU2075	0	NA
OTU2076	0	NA
OTU2079	0	NA
OTU2080	0	NA
OTU2081	0	NA
OTU2088	0	NA
OTU2089	0	NA
OTU209	0	NA
OTU2092	0	NA
OTU2094	0	NA
OTU2095	0	NA
OTU2098	0	NA
OTU2099	0	NA
OTU210	0	NA
OTU2101	0	NA
OTU2104	0	NA
OTU2106	0	NA
OTU2109	0	NA
OTU2111	0	NA
OTU2114	0	NA
OTU2115	0	NA
OTU2116	0	NA
OTU2119	0	NA
OTU212	0	NA
OTU2120	0	NA
OTU2122	0	NA
OTU2123	0	NA
OTU2124	0	NA
OTU2127	0	NA
OTU2134	0	NA
OTU2138	0	NA
OTU2139	0	NA
OTU214	0	NA
OTU2140	0	NA
OTU2142	0	NA
OTU2144	0	NA
OTU2152	0	NA
OTU2153	0	NA
OTU2163	0	NA
OTU2164	0	NA
OTU2167	0	NA
OTU2168	0	NA
OTU2169	0	NA
OTU217	0	NA
OTU2171	0	NA
OTU2172	0	NA
OTU2173	0	NA
OTU2175	0	NA
OTU218	0	NA
OTU2181	0	NA
OTU2182	0	NA
OTU2183	0	NA
OTU2185	0	NA
OTU2186	0	NA
OTU2187	0	NA
OTU2189	0	NA
OTU219	0	NA
OTU2190	0	NA
OTU2191	0	NA
OTU2192	0	NA
OTU2193	0	NA
OTU2194	0	NA
OTU2195	0	NA
OTU2196	0	NA
OTU2199	0	NA
OTU220	0	NA
OTU2202	0	NA
OTU2203	0	NA
OTU2204	0	NA
OTU2206	0	NA
OTU2207	0	NA
OTU2209	0	NA
OTU221	0	NA
OTU224	0	NA
OTU227	0	NA
OTU228	0	NA
OTU229	0	NA
OTU23	0	NA
OTU230	0	NA
OTU231	0	NA
